Time(h)	pH
59.28861111	7.52
59.28888889	7.52
59.28916667	7.52
59.28944444	7.52
59.28972222	7.52
59.29	7.52
59.29027778	7.52
59.29055556	7.52
59.29083333	7.52
59.29111111	7.53
59.29138889	7.52
59.29166667	7.53
59.29194444	7.52
59.29222222	7.53
59.2925	7.52
59.29277778	7.53
59.29305556	7.52
59.29333333	7.52
59.29361111	7.52
59.29388889	7.52
59.29416667	7.52
59.29444444	7.52
59.29472222	7.53
59.295	7.52
59.29527778	7.53
59.29555556	7.52
59.29583333	7.53
59.29611111	7.52
59.29638889	7.53
59.29666667	7.52
59.29694444	7.52
59.29722222	7.53
59.2975	7.52
59.29777778	7.53
59.29805556	7.52
59.29833333	7.53
59.29861111	7.52
59.29888889	7.53
59.29916667	7.52
59.29944444	7.53
59.29972222	7.52
59.3	7.53
59.30027778	7.53
59.30055556	7.53
59.30083333	7.53
59.30111111	7.52
59.30138889	7.53
59.30166667	7.52
59.30194444	7.53
59.30222222	7.52
59.3025	7.53
59.30277778	7.52
59.30305556	7.53
59.30333333	7.52
59.30361111	7.53
59.30388889	7.52
59.30416667	7.53
59.30444444	7.52
59.30472222	7.53
59.305	7.52
59.30527778	7.53
59.30555556	7.52
59.30583333	7.53
59.30611111	7.52
59.30638889	7.53
59.30666667	7.52
59.30694444	7.53
59.30722222	7.52
59.3075	7.53
59.30777778	7.52
59.30805556	7.53
59.30833333	7.52
59.30861111	7.53
59.30888889	7.52
59.30916667	7.53
59.30944444	7.52
59.30972222	7.53
59.31	7.52
59.31027778	7.53
59.31055556	7.52
59.31083333	7.53
59.31111111	7.52
59.31138889	7.53
59.31166667	7.52
59.31194444	7.53
59.31222222	7.52
59.3125	7.52
59.31277778	7.52
59.31305556	7.52
59.31333333	7.53
59.31361111	7.52
59.31388889	7.53
59.31416667	7.52
59.31444444	7.52
59.31472222	7.52
59.315	7.53
59.31527778	7.53
59.31555556	7.52
59.31583333	7.53
59.31611111	7.52
59.31638889	7.53
59.31666667	7.52
59.31694444	7.52
59.31722222	7.53
59.3175	7.52
59.31777778	7.53
59.31805556	7.52
59.31833333	7.53
59.31861111	7.52
59.31888889	7.53
59.31916667	7.52
59.31944444	7.52
59.31972222	7.53
59.32	7.52
59.32027778	7.53
59.32055556	7.52
59.32083333	7.53
59.32111111	7.52
59.32138889	7.53
59.32166667	7.52
59.32194444	7.53
59.32222222	7.52
59.3225	7.53
59.32277778	7.52
59.32305556	7.53
59.32333333	7.52
59.32361111	7.53
59.32388889	7.52
59.32416667	7.53
59.32444444	7.52
59.32472222	7.53
59.325	7.52
59.32527778	7.53
59.32555556	7.53
59.32583333	7.53
59.32611111	7.53
59.32638889	7.53
59.32666667	7.53
59.32694444	7.52
59.32722222	7.53
59.3275	7.52
59.32777778	7.53
59.32805556	7.52
59.32833333	7.53
59.32861111	7.53
59.32888889	7.53
59.32916667	7.53
59.32944444	7.52
59.32972222	7.53
59.33	7.52
59.33027778	7.53
59.33055556	7.53
59.33083333	7.52
59.33111111	7.53
59.33138889	7.53
59.33166667	7.53
59.33194444	7.53
59.33222222	7.53
59.3325	7.53
59.33277778	7.52
59.33305556	7.53
59.33333333	7.52
59.33361111	7.53
59.33388889	7.52
59.33416667	7.53
59.33444444	7.53
59.33472222	7.53
59.335	7.53
59.33527778	7.52
59.33555556	7.53
59.33583333	7.53
59.33611111	7.53
59.33638889	7.53
59.33666667	7.53
59.33694444	7.53
59.33722222	7.53
59.3375	7.53
59.33777778	7.53
59.33805556	7.53
59.33833333	7.53
59.33861111	7.53
59.33888889	7.53
59.33916667	7.53
59.33944444	7.53
59.33972222	7.53
59.34	7.53
59.34027778	7.53
59.34055556	7.53
59.34083333	7.53
59.34111111	7.53
59.34138889	7.53
59.34166667	7.53
59.34194444	7.53
59.34222222	7.53
59.3425	7.53
59.34277778	7.53
59.34305556	7.53
59.34333333	7.53
59.34361111	7.53
59.34388889	7.53
59.34416667	7.53
59.34444444	7.53
59.34472222	7.53
59.345	7.53
59.34527778	7.53
59.34555556	7.53
59.34583333	7.53
59.34611111	7.53
59.34638889	7.53
59.34666667	7.53
59.34694444	7.53
59.34722222	7.53
59.3475	7.53
59.34777778	7.53
59.34805556	7.53
59.34833333	7.53
59.34861111	7.53
59.34888889	7.53
59.34916667	7.53
59.34944444	7.53
59.34972222	7.53
59.35	7.53
59.35027778	7.52
59.35055556	7.53
59.35083333	7.52
59.35111111	7.53
59.35138889	7.53
59.35166667	7.53
59.35194444	7.53
59.35222222	7.53
59.3525	7.53
59.35277778	7.53
59.35305556	7.53
59.35333333	7.52
59.35361111	7.53
59.35388889	7.53
59.35416667	7.53
59.35444444	7.53
59.35472222	7.53
59.355	7.53
59.35527778	7.53
59.35555556	7.53
59.35583333	7.53
59.35611111	7.53
59.35638889	7.52
59.35666667	7.53
59.35694444	7.53
59.35722222	7.53
59.3575	7.53
59.35777778	7.53
59.35805556	7.53
59.35833333	7.53
59.35861111	7.53
59.35888889	7.53
59.35916667	7.53
59.35944444	7.53
59.35972222	7.53
59.36	7.53
59.36027778	7.53
59.36055556	7.53
59.36083333	7.53
59.36111111	7.53
59.36138889	7.53
59.36166667	7.53
59.36194444	7.53
59.36222222	7.53
59.3625	7.53
59.36277778	7.53
59.36305556	7.53
59.36333333	7.53
59.36361111	7.53
59.36388889	7.53
59.36416667	7.53
59.36444444	7.53
59.36472222	7.53
59.365	7.53
59.36527778	7.53
59.36555556	7.53
59.36583333	7.53
59.36611111	7.53
59.36638889	7.53
59.36666667	7.53
59.36694444	7.53
59.36722222	7.53
59.3675	7.53
59.36777778	7.53
59.36805556	7.53
59.36833333	7.53
59.36861111	7.53
59.36888889	7.53
59.36916667	7.53
59.36944444	7.54
59.36972222	7.53
59.37	7.54
59.37027778	7.53
59.37055556	7.54
59.37083333	7.53
59.37111111	7.54
59.37138889	7.53
59.37166667	7.54
59.37194444	7.53
59.37222222	7.54
59.3725	7.53
59.37277778	7.53
59.37305556	7.53
59.37333333	7.53
59.37361111	7.53
59.37388889	7.53
59.37416667	7.53
59.37444444	7.53
59.37472222	7.53
59.375	7.53
59.37527778	7.53
59.37555556	7.53
59.37583333	7.54
59.37611111	7.53
59.37638889	7.54
59.37666667	7.53
59.37694444	7.53
59.37722222	7.53
59.3775	7.54
59.37777778	7.53
59.37805556	7.54
59.37833333	7.53
59.37861111	7.54
59.37888889	7.53
59.37916667	7.54
59.37944444	7.53
59.37972222	7.54
59.38	7.53
59.38027778	7.54
59.38055556	7.53
59.38083333	7.54
59.38111111	7.54
59.38138889	7.54
59.38166667	7.53
59.38194444	7.54
59.38222222	7.53
59.3825	7.54
59.38277778	7.53
59.38305556	7.54
59.38333333	7.53
59.38361111	7.54
59.38388889	7.53
59.38416667	7.54
59.38444444	7.53
59.38472222	7.54
59.385	7.53
59.38527778	7.54
59.38555556	7.53
59.38583333	7.54
59.38611111	7.53
59.38638889	7.54
59.38666667	7.53
59.38694444	7.54
59.38722222	7.53
59.3875	7.54
59.38777778	7.53
59.38805556	7.54
59.38833333	7.53
59.38861111	7.54
59.38888889	7.53
59.38916667	7.54
59.38944444	7.53
59.38972222	7.54
59.39	7.53
59.39027778	7.54
59.39055556	7.53
59.39083333	7.54
59.39111111	7.53
59.39138889	7.53
59.39166667	7.54
59.39194444	7.53
59.39222222	7.54
59.3925	7.53
59.39277778	7.54
59.39305556	7.53
59.39333333	7.54
59.39361111	7.53
59.39388889	7.54
59.39416667	7.53
59.39444444	7.54
59.39472222	7.53
59.395	7.54
59.39527778	7.54
59.39555556	7.54
59.39583333	7.53
59.39611111	7.53
59.39638889	7.53
59.39666667	7.54
59.39694444	7.54
59.39722222	7.54
59.3975	7.53
59.39777778	7.54
59.39805556	7.53
59.39833333	7.54
59.39861111	7.53
59.39888889	7.54
59.39916667	7.53
59.39944444	7.54
59.39972222	7.53
59.4	7.54
59.40027778	7.53
59.40055556	7.54
59.40083333	7.53
59.40111111	7.54
59.40138889	7.54
59.40166667	7.54
59.40194444	7.54
59.40222222	7.54
59.4025	7.54
59.40277778	7.53
59.40305556	7.54
59.40333333	7.53
59.40361111	7.54
59.40388889	7.53
59.40416667	7.54
59.40444444	7.53
59.40472222	7.54
59.405	7.53
59.40527778	7.54
59.40555556	7.54
59.40583333	7.54
59.40611111	7.54
59.40638889	7.53
59.40666667	7.54
59.40694444	7.53
59.40722222	7.54
59.4075	7.53
59.40777778	7.54
59.40805556	7.53
59.40833333	7.54
59.40861111	7.53
59.40888889	7.54
59.40916667	7.53
59.40944444	7.54
59.40972222	7.53
59.41	7.54
59.41027778	7.54
59.41055556	7.54
59.41083333	7.54
59.41111111	7.54
59.41138889	7.54
59.41166667	7.54
59.41194444	7.54
59.41222222	7.54
59.4125	7.54
59.41277778	7.53
59.41305556	7.54
59.41333333	7.53
59.41361111	7.54
59.41388889	7.53
59.41416667	7.53
59.41444444	7.54
59.41472222	7.53
59.415	7.54
59.41527778	7.53
59.41555556	7.54
59.41583333	7.54
59.41611111	7.54
59.41638889	7.54
59.41666667	7.53
59.41694444	7.54
59.41722222	7.53
59.4175	7.54
59.41777778	7.54
59.41805556	7.54
59.41833333	7.54
59.41861111	7.54
59.41888889	7.54
59.41916667	7.54
59.41944444	7.54
59.41972222	7.53
59.42	7.54
59.42027778	7.53
59.42055556	7.54
59.42083333	7.53
59.42111111	7.54
59.42138889	7.53
59.42166667	7.54
59.42194444	7.53
59.42222222	7.54
59.4225	7.54
59.42277778	7.54
59.42305556	7.54
59.42333333	7.54
59.42361111	7.54
59.42388889	7.53
59.42416667	7.54
59.42444444	7.53
59.42472222	7.54
59.425	7.53
59.42527778	7.54
59.42555556	7.54
59.42583333	7.53
59.42611111	7.54
59.42638889	7.53
59.42666667	7.54
59.42694444	7.54
59.42722222	7.54
59.4275	7.54
59.42777778	7.54
59.42805556	7.54
59.42833333	7.54
59.42861111	7.54
59.42888889	7.54
59.42916667	7.54
59.42944444	7.54
59.42972222	7.54
59.43	7.54
59.43027778	7.53
59.43055556	7.54
59.43083333	7.54
59.43111111	7.54
59.43138889	7.54
59.43166667	7.54
59.43194444	7.54
59.43222222	7.53
59.4325	7.54
59.43277778	7.54
59.43305556	7.54
59.43333333	7.54
59.43361111	7.54
59.43388889	7.54
59.43416667	7.53
59.43444444	7.54
59.43472222	7.53
59.435	7.54
59.43527778	7.53
59.43555556	7.54
59.43583333	7.53
59.43611111	7.54
59.43638889	7.53
59.43666667	7.54
59.43694444	7.54
59.43722222	7.54
59.4375	7.53
59.43777778	7.54
59.43805556	7.53
59.43833333	7.54
59.43861111	7.53
59.43888889	7.54
59.43916667	7.53
59.43944444	7.54
59.43972222	7.54
59.44	7.54
59.44027778	7.54
59.44055556	7.54
59.44083333	7.53
59.44111111	7.54
59.44138889	7.53
59.44166667	7.54
59.44194444	7.54
59.44222222	7.54
59.4425	7.53
59.44277778	7.54
59.44305556	7.53
59.44333333	7.54
59.44361111	7.53
59.44388889	7.54
59.44416667	7.53
59.44444444	7.54
59.44472222	7.54
59.445	7.54
59.44527778	7.54
59.44555556	7.55
59.44583333	7.54
59.44611111	7.55
59.44638889	7.54
59.44666667	7.55
59.44694444	7.54
59.44722222	7.55
59.4475	7.54
59.44777778	7.54
59.44805556	7.54
59.44833333	7.55
59.44861111	7.54
59.44888889	7.54
59.44916667	7.54
59.44944444	7.54
59.44972222	7.54
59.45	7.54
59.45027778	7.54
59.45055556	7.54
59.45083333	7.53
59.45111111	7.54
59.45138889	7.54
59.45166667	7.54
59.45194444	7.54
59.45222222	7.54
59.4525	7.54
59.45277778	7.54
59.45305556	7.54
59.45333333	7.54
59.45361111	7.54
59.45388889	7.54
59.45416667	7.54
59.45444444	7.54
59.45472222	7.54
59.455	7.54
59.45527778	7.54
59.45555556	7.54
59.45583333	7.54
59.45611111	7.54
59.45638889	7.54
59.45666667	7.54
59.45694444	7.54
59.45722222	7.54
59.4575	7.54
59.45777778	7.54
59.45805556	7.55
59.45833333	7.54
59.45861111	7.54
59.45888889	7.54
59.45916667	7.54
59.45944444	7.54
59.45972222	7.54
59.46	7.54
59.46027778	7.54
59.46055556	7.54
59.46083333	7.54
59.46111111	7.55
59.46138889	7.54
59.46166667	7.54
59.46194444	7.54
59.46222222	7.54
59.4625	7.54
59.46277778	7.55
59.46305556	7.54
59.46333333	7.55
59.46361111	7.54
59.46388889	7.55
59.46416667	7.54
59.46444444	7.55
59.46472222	7.54
59.465	7.55
59.46527778	7.54
59.46555556	7.55
59.46583333	7.54
59.46611111	7.55
59.46638889	7.54
59.46666667	7.54
59.46694444	7.55
59.46722222	7.54
59.4675	7.55
59.46777778	7.54
59.46805556	7.55
59.46833333	7.54
59.46861111	7.55
59.46888889	7.55
59.46916667	7.54
59.46944444	7.55
59.46972222	7.54
59.47	7.55
59.47027778	7.54
59.47055556	7.55
59.47083333	7.54
59.47111111	7.55
59.47138889	7.55
59.47166667	7.54
59.47194444	7.55
59.47222222	7.54
59.4725	7.55
59.47277778	7.54
59.47305556	7.55
59.47333333	7.54
59.47361111	7.55
59.47388889	7.54
59.47416667	7.55
59.47444444	7.54
59.47472222	7.55
59.475	7.54
59.47527778	7.55
59.47555556	7.55
59.47583333	7.54
59.47611111	7.55
59.47638889	7.54
59.47666667	7.55
59.47694444	7.54
59.47722222	7.55
59.4775	7.54
59.47777778	7.55
59.47805556	7.54
59.47833333	7.55
59.47861111	7.55
59.47888889	7.55
59.47916667	7.55
59.47944444	7.55
59.47972222	7.55
59.48	7.55
59.48027778	7.55
59.48055556	7.54
59.48083333	7.55
59.48111111	7.54
59.48138889	7.55
59.48166667	7.54
59.48194444	7.55
59.48222222	7.54
59.4825	7.55
59.48277778	7.54
59.48305556	7.55
59.48333333	7.54
59.48361111	7.55
59.48388889	7.55
59.48416667	7.55
59.48444444	7.55
59.48472222	7.55
59.485	7.55
59.48527778	7.54
59.48555556	7.55
59.48583333	7.54
59.48611111	7.55
59.48638889	7.54
59.48666667	7.55
59.48694444	7.55
59.48722222	7.55
59.4875	7.55
59.48777778	7.55
59.48805556	7.55
59.48833333	7.54
59.48861111	7.55
59.48888889	7.55
59.48916667	7.55
59.48944444	7.55
59.48972222	7.55
59.49	7.55
59.49027778	7.55
59.49055556	7.55
59.49083333	7.55
59.49111111	7.55
59.49138889	7.54
59.49166667	7.55
59.49194444	7.55
59.49222222	7.55
59.4925	7.55
59.49277778	7.55
59.49305556	7.55
59.49333333	7.55
59.49361111	7.55
59.49388889	7.55
59.49416667	7.55
59.49444444	7.55
59.49472222	7.55
59.495	7.55
59.49527778	7.56
59.49555556	7.55
59.49583333	7.55
59.49611111	7.55
59.49638889	7.55
59.49666667	7.55
59.49694444	7.56
59.49722222	7.55
59.4975	7.55
59.49777778	7.55
59.49805556	7.55
59.49833333	7.55
59.49861111	7.55
59.49888889	7.55
59.49916667	7.55
59.49944444	7.55
59.49972222	7.55
59.5	7.55
59.50027778	7.55
59.50055556	7.55
59.50083333	7.55
59.50111111	7.55
59.50138889	7.55
59.50166667	7.55
59.50194444	7.55
59.50222222	7.55
59.5025	7.55
59.50277778	7.55
59.50305556	7.55
59.50333333	7.56
59.50361111	7.55
59.50388889	7.55
59.50416667	7.55
59.50444444	7.55
59.50472222	7.55
59.505	7.55
59.50527778	7.55
59.50555556	7.55
59.50583333	7.55
59.50611111	7.55
59.50638889	7.55
59.50666667	7.56
59.50694444	7.55
59.50722222	7.55
59.5075	7.55
59.50777778	7.55
59.50805556	7.56
59.50833333	7.55
59.50861111	7.56
59.50888889	7.55
59.50916667	7.56
59.50944444	7.55
59.50972222	7.56
59.51	7.55
59.51027778	7.56
59.51055556	7.55
59.51083333	7.56
59.51111111	7.55
59.51138889	7.56
59.51166667	7.55
59.51194444	7.55
59.51222222	7.55
59.5125	7.55
59.51277778	7.56
59.51305556	7.55
59.51333333	7.56
59.51361111	7.55
59.51388889	7.56
59.51416667	7.55
59.51444444	7.56
59.51472222	7.55
59.515	7.56
59.51527778	7.55
59.51555556	7.56
59.51583333	7.55
59.51611111	7.56
59.51638889	7.55
59.51666667	7.55
59.51694444	7.55
59.51722222	7.55
59.5175	7.56
59.51777778	7.55
59.51805556	7.56
59.51833333	7.55
59.51861111	7.56
59.51888889	7.55
59.51916667	7.56
59.51944444	7.55
59.51972222	7.56
59.52	7.55
59.52027778	7.56
59.52055556	7.55
59.52083333	7.56
59.52111111	7.55
59.52138889	7.56
59.52166667	7.55
59.52194444	7.56
59.52222222	7.56
59.5225	7.56
59.52277778	7.56
59.52305556	7.55
59.52333333	7.56
59.52361111	7.55
59.52388889	7.56
59.52416667	7.55
59.52444444	7.56
59.52472222	7.55
59.525	7.56
59.52527778	7.55
59.52555556	7.56
59.52583333	7.55
59.52611111	7.56
59.52638889	7.55
59.52666667	7.55
59.52694444	7.56
59.52722222	7.55
59.5275	7.56
59.52777778	7.55
59.52805556	7.56
59.52833333	7.55
59.52861111	7.56
59.52888889	7.56
59.52916667	7.55
59.52944444	7.56
59.52972222	7.55
59.53	7.56
59.53027778	7.55
59.53055556	7.56
59.53083333	7.55
59.53111111	7.56
59.53138889	7.56
59.53166667	7.56
59.53194444	7.56
59.53222222	7.55
59.5325	7.56
59.53277778	7.55
59.53305556	7.56
59.53333333	7.55
59.53361111	7.56
59.53388889	7.55
59.53416667	7.56
59.53444444	7.55
59.53472222	7.57
59.535	7.56
59.53527778	7.56
59.53555556	7.56
59.53583333	7.56
59.53611111	7.56
59.53638889	7.56
59.53666667	7.56
59.53694444	7.56
59.53722222	7.56
59.5375	7.56
59.53777778	7.56
59.53805556	7.56
59.53833333	7.56
59.53861111	7.56
59.53888889	7.56
59.53916667	7.56
59.53944444	7.56
59.53972222	7.56
59.54	7.56
59.54027778	7.56
59.54055556	7.56
59.54083333	7.56
59.54111111	7.56
59.54138889	7.56
59.54166667	7.56
59.54194444	7.56
59.54222222	7.56
59.5425	7.56
59.54277778	7.56
59.54305556	7.56
59.54333333	7.56
59.54361111	7.56
59.54388889	7.56
59.54416667	7.56
59.54444444	7.56
59.54472222	7.57
59.545	7.56
59.54527778	7.57
59.54555556	7.56
59.54583333	7.56
59.54611111	7.56
59.54638889	7.56
59.54666667	7.56
59.54694444	7.57
59.54722222	7.56
59.5475	7.56
59.54777778	7.56
59.54805556	7.56
59.54833333	7.56
59.54861111	7.56
59.54888889	7.57
59.54916667	7.56
59.54944444	7.57
59.54972222	7.56
59.55	7.57
59.55027778	7.56
59.55055556	7.57
59.55083333	7.56
59.55111111	7.56
59.55138889	7.56
59.55166667	7.56
59.55194444	7.56
59.55222222	7.56
59.5525	7.57
59.55277778	7.56
59.55305556	7.57
59.55333333	7.56
59.55361111	7.57
59.55388889	7.56
59.55416667	7.57
59.55444444	7.56
59.55472222	7.57
59.555	7.56
59.55527778	7.57
59.55555556	7.56
59.55583333	7.56
59.55611111	7.57
59.55638889	7.57
59.55666667	7.57
59.55694444	7.56
59.55722222	7.57
59.5575	7.56
59.55777778	7.57
59.55805556	7.56
59.55833333	7.57
59.55861111	7.56
59.55888889	7.57
59.55916667	7.56
59.55944444	7.57
59.55972222	7.56
59.56	7.57
59.56027778	7.56
59.56055556	7.57
59.56083333	7.56
59.56111111	7.57
59.56138889	7.56
59.56166667	7.57
59.56194444	7.56
59.56222222	7.57
59.5625	7.57
59.56277778	7.57
59.56305556	7.57
59.56333333	7.56
59.56361111	7.57
59.56388889	7.57
59.56416667	7.57
59.56444444	7.57
59.56472222	7.57
59.565	7.56
59.56527778	7.57
59.56555556	7.56
59.56583333	7.57
59.56611111	7.56
59.56638889	7.57
59.56666667	7.56
59.56694444	7.57
59.56722222	7.56
59.5675	7.57
59.56777778	7.56
59.56805556	7.57
59.56833333	7.56
59.56861111	7.57
59.56888889	7.56
59.56916667	7.57
59.56944444	7.56
59.56972222	7.57
59.57	7.56
59.57027778	7.57
59.57055556	7.57
59.57083333	7.57
59.57111111	7.57
59.57138889	7.56
59.57166667	7.57
59.57194444	7.56
59.57222222	7.57
59.5725	7.56
59.57277778	7.57
59.57305556	7.56
59.57333333	7.57
59.57361111	7.56
59.57388889	7.57
59.57416667	7.56
59.57444444	7.57
59.57472222	7.57
59.575	7.57
59.57527778	7.57
59.57555556	7.57
59.57583333	7.57
59.57611111	7.56
59.57638889	7.57
59.57666667	7.56
59.57694444	7.57
59.57722222	7.57
59.5775	7.57
59.57777778	7.57
59.57805556	7.57
59.57833333	7.57
59.57861111	7.57
59.57888889	7.57
59.57916667	7.56
59.57944444	7.57
59.57972222	7.56
59.58	7.57
59.58027778	7.57
59.58055556	7.57
59.58083333	7.56
59.58111111	7.57
59.58138889	7.57
59.58166667	7.57
59.58194444	7.57
59.58222222	7.56
59.5825	7.57
59.58277778	7.56
59.58305556	7.57
59.58333333	7.56
59.58361111	7.57
59.58388889	7.56
59.58416667	7.57
59.58444444	7.56
59.58472222	7.57
59.585	7.56
59.58527778	7.57
59.58555556	7.56
59.58583333	7.57
59.58611111	7.57
59.58638889	7.57
59.58666667	7.57
59.58694444	7.57
59.58722222	7.57
59.5875	7.56
59.58777778	7.57
59.58805556	7.56
59.58833333	7.57
59.58861111	7.56
59.58888889	7.57
59.58916667	7.56
59.58944444	7.57
59.58972222	7.57
59.59	7.57
59.59027778	7.57
59.59055556	7.57
59.59083333	7.57
59.59111111	7.56
59.59138889	7.57
59.59166667	7.56
59.59194444	7.57
59.59222222	7.56
59.5925	7.57
59.59277778	7.57
59.59305556	7.57
59.59333333	7.57
59.59361111	7.56
59.59388889	7.57
59.59416667	7.56
59.59444444	7.57
59.59472222	7.56
59.595	7.57
59.59527778	7.56
59.59555556	7.57
59.59583333	7.57
59.59611111	7.56
59.59638889	7.57
59.59666667	7.56
59.59694444	7.57
59.59722222	7.56
59.5975	7.57
59.59777778	7.56
59.59805556	7.57
59.59833333	7.57
59.59861111	7.57
59.59888889	7.57
59.59916667	7.56
59.59944444	7.57
59.59972222	7.56
59.6	7.57
59.60027778	7.56
59.60055556	7.57
59.60083333	7.56
59.60111111	7.57
59.60138889	7.57
59.60166667	7.57
59.60194444	7.57
59.60222222	7.56
59.6025	7.57
59.60277778	7.56
59.60305556	7.58
59.60333333	7.57
59.60361111	7.57
59.60388889	7.56
59.60416667	7.57
59.60444444	7.56
59.60472222	7.57
59.605	7.57
59.60527778	7.57
59.60555556	7.57
59.60583333	7.57
59.60611111	7.57
59.60638889	7.57
59.60666667	7.57
59.60694444	7.56
59.60722222	7.57
59.6075	7.56
59.60777778	7.57
59.60805556	7.56
59.60833333	7.57
59.60861111	7.57
59.60888889	7.57
59.60916667	7.57
59.60944444	7.57
59.60972222	7.57
59.61	7.56
59.61027778	7.57
59.61055556	7.57
59.61083333	7.57
59.61111111	7.57
59.61138889	7.57
59.61166667	7.57
59.61194444	7.56
59.61222222	7.57
59.6125	7.56
59.61277778	7.57
59.61305556	7.57
59.61333333	7.57
59.61361111	7.57
59.61388889	7.56
59.61416667	7.57
59.61444444	7.57
59.61472222	7.57
59.615	7.57
59.61527778	7.57
59.61555556	7.57
59.61583333	7.56
59.61611111	7.57
59.61638889	7.57
59.61666667	7.57
59.61694444	7.57
59.61722222	7.57
59.6175	7.57
59.61777778	7.57
59.61805556	7.58
59.61833333	7.57
59.61861111	7.57
59.61888889	7.56
59.61916667	7.57
59.61944444	7.57
59.61972222	7.57
59.62	7.57
59.62027778	7.57
59.62055556	7.57
59.62083333	7.57
59.62111111	7.57
59.62138889	7.57
59.62166667	7.57
59.62194444	7.57
59.62222222	7.57
59.6225	7.57
59.62277778	7.57
59.62305556	7.57
59.62333333	7.57
59.62361111	7.57
59.62388889	7.57
59.62416667	7.57
59.62444444	7.58
59.62472222	7.57
59.625	7.58
59.62527778	7.57
59.62555556	7.58
59.62583333	7.57
59.62611111	7.58
59.62638889	7.57
59.62666667	7.58
59.62694444	7.57
59.62722222	7.58
59.6275	7.57
59.62777778	7.58
59.62805556	7.57
59.62833333	7.58
59.62861111	7.57
59.62888889	7.57
59.62916667	7.57
59.62944444	7.58
59.62972222	7.57
59.63	7.57
59.63027778	7.57
59.63055556	7.57
59.63083333	7.57
59.63111111	7.57
59.63138889	7.57
59.63166667	7.57
59.63194444	7.57
59.63222222	7.57
59.6325	7.57
59.63277778	7.57
59.63305556	7.57
59.63333333	7.57
59.63361111	7.57
59.63388889	7.57
59.63416667	7.57
59.63444444	7.58
59.63472222	7.57
59.635	7.57
59.63527778	7.57
59.63555556	7.58
59.63583333	7.57
59.63611111	7.58
59.63638889	7.57
59.63666667	7.57
59.63694444	7.57
59.63722222	7.57
59.6375	7.57
59.63777778	7.57
59.63805556	7.57
59.63833333	7.57
59.63861111	7.57
59.63888889	7.57
59.63916667	7.58
59.63944444	7.57
59.63972222	7.57
59.64	7.57
59.64027778	7.57
59.64055556	7.57
59.64083333	7.57
59.64111111	7.58
59.64138889	7.57
59.64166667	7.58
59.64194444	7.57
59.64222222	7.58
59.6425	7.57
59.64277778	7.57
59.64305556	7.57
59.64333333	7.57
59.64361111	7.58
59.64388889	7.57
59.64416667	7.58
59.64444444	7.57
59.64472222	7.58
59.645	7.57
59.64527778	7.57
59.64555556	7.57
59.64583333	7.57
59.64611111	7.58
59.64638889	7.57
59.64666667	7.58
59.64694444	7.57
59.64722222	7.57
59.6475	7.58
59.64777778	7.57
59.64805556	7.58
59.64833333	7.58
59.64861111	7.57
59.64888889	7.58
59.64916667	7.57
59.64944444	7.58
59.64972222	7.57
59.65	7.57
59.65027778	7.57
59.65055556	7.57
59.65083333	7.58
59.65111111	7.57
59.65138889	7.57
59.65166667	7.57
59.65194444	7.57
59.65222222	7.58
59.6525	7.57
59.65277778	7.57
59.65305556	7.57
59.65333333	7.57
59.65361111	7.57
59.65388889	7.58
59.65416667	7.57
59.65444444	7.58
59.65472222	7.57
59.655	7.57
59.65527778	7.58
59.65555556	7.57
59.65583333	7.58
59.65611111	7.58
59.65638889	7.58
59.65666667	7.58
59.65694444	7.57
59.65722222	7.58
59.6575	7.57
59.65777778	7.57
59.65805556	7.58
59.65833333	7.57
59.65861111	7.58
59.65888889	7.57
59.65916667	7.58
59.65944444	7.58
59.65972222	7.57
59.66	7.58
59.66027778	7.57
59.66055556	7.58
59.66083333	7.57
59.66111111	7.58
59.66138889	7.57
59.66166667	7.58
59.66194444	7.58
59.66222222	7.57
59.6625	7.58
59.66277778	7.57
59.66305556	7.58
59.66333333	7.57
59.66361111	7.58
59.66388889	7.57
59.66416667	7.58
59.66444444	7.57
59.66472222	7.58
59.665	7.58
59.66527778	7.58
59.66555556	7.58
59.66583333	7.57
59.66611111	7.58
59.66638889	7.57
59.66666667	7.58
59.66694444	7.57
59.66722222	7.58
59.6675	7.57
59.66777778	7.58
59.66805556	7.58
59.66833333	7.58
59.66861111	7.58
59.66888889	7.58
59.66916667	7.57
59.66944444	7.58
59.66972222	7.58
59.67	7.58
59.67027778	7.58
59.67055556	7.58
59.67083333	7.58
59.67111111	7.57
59.67138889	7.58
59.67166667	7.57
59.67194444	7.58
59.67222222	7.57
59.6725	7.58
59.67277778	7.57
59.67305556	7.58
59.67333333	7.58
59.67361111	7.58
59.67388889	7.58
59.67416667	7.58
59.67444444	7.58
59.67472222	7.58
59.675	7.58
59.67527778	7.58
59.67555556	7.58
59.67583333	7.58
59.67611111	7.58
59.67638889	7.57
59.67666667	7.58
59.67694444	7.57
59.67722222	7.58
59.6775	7.58
59.67777778	7.58
59.67805556	7.58
59.67833333	7.58
59.67861111	7.58
59.67888889	7.58
59.67916667	7.58
59.67944444	7.58
59.67972222	7.58
59.68	7.58
59.68027778	7.58
59.68055556	7.58
59.68083333	7.58
59.68111111	7.58
59.68138889	7.58
59.68166667	7.58
59.68194444	7.58
59.68222222	7.59
59.6825	7.58
59.68277778	7.58
59.68305556	7.57
59.68333333	7.58
